"type","condition1","condition2","trialNo","target","stim1","stim2","stim3","stim4","stim5","stim6","key","ITI","presTime","ISI","presTimeS2","stimFormat","title","content","trialText","button1","feedbackIncorrect","feedbackTime","random","randomBlock","subjectGroup","timestamp","responses","RTs","correct","turkID","age","sex","education","handedness","sexOrientation","ethnicity","other1","other2","other3","other4","other5","browser","version","screenWidth","screenHeight","OS","OS_lang","calibration","ip","code"
"test","immoral","scenario3",61,"How morally wrong would it be for Brian to. . . overcharge the next customers?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,319395,5,2783,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario3",55,"How morally wrong would it be for Brian to. . . borrow money from a friend?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,322873,1,3477,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario3",71,"How morally wrong would it be for Brian to. . . try to invent new pastries?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,325906,1,3032,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario3",66,"How morally wrong would it be for Brian to. . . discover the money is in his pocket?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,328537,1,2629,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario3",53,"How morally wrong would it be for Brian to. . . use money from his own wallet?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,330543,1,2005,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario3",63,"How morally wrong would it be for Brian to. . . lie about how much the bakery sold?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,335259,5,4715,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario3",70,"How morally wrong would it be for Brian to. . . pay with his retirement fund?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,339077,1,3817,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","impossible","scenario3",57,"How morally wrong would it be for Brian to. . . turn the cash register invisible?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,342679,6,3601,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",103,"How morally wrong would it be for Mary to. . . ask her mom to bring the homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,360719,1,2706,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario5",113,"How morally wrong would it be for Mary to. . . discover her teacher is absent?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,363467,1,2747,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",97,"How morally wrong would it be for Mary to. . . run home to get her homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,365085,1,1617,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario5",111,"How morally wrong would it be for Mary to. . . forge an excuse note?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,369891,4,4805,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","impossible","scenario5",107,"How morally wrong would it be for Mary to. . . turn in several socks instead?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,372738,5,2846,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",98,"How morally wrong would it be for Mary to. . . bring in her homework tomorrow?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,375569,1,2829,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario5",119,"How morally wrong would it be for Mary to. . . turn in a completely blank page?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,378867,2,3297,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario5",115,"How morally wrong would it be for Mary to. . . remember she has an extra copy?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,381225,1,2357,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",102,"How morally wrong would it be for Mary to. . . quickly redo the homework assignment?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,382951,1,1725,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario5",114,"How morally wrong would it be for Mary to. . . learn school is canceled today?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,385270,1,2318,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario5",118,"How morally wrong would it be for Mary to. . . look under the lunchroom tables?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,387672,1,2400,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario5",117,"How morally wrong would it be for Mary to. . . ask her mom to FedEx the homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,391369,3,3695,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",99,"How morally wrong would it be for Mary to. . . ask for an extra-credit assignment?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,393398,1,2028,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario5",116,"How morally wrong would it be for Mary to. . . be given an A by mistake?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,396637,5,3237,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario5",112,"How morally wrong would it be for Mary to. . . lie about being sick to go home?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,399779,3,3141,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario5",110,"How morally wrong would it be for Mary to. . . put her name on a friend's homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,402866,5,3086,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",100,"How morally wrong would it be for Mary to. . . ask her mom what she should do?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,405473,1,2605,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario5",109,"How morally wrong would it be for Mary to. . . quickly copy someone's homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,409448,4,3974,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","impossible","scenario5",106,"How morally wrong would it be for Mary to. . . remind herself yesterday evening?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,412507,1,3057,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","irrational","scenario5",120,"How morally wrong would it be for Mary to. . . turn in last week's homework again?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,415026,4,2518,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","impossible","scenario5",105,"How morally wrong would it be for Mary to. . . have her homework teleported?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,417694,6,2666,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",104,"How morally wrong would it be for Mary to. . . have her parents call the teacher?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,420324,1,2628,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","impossible","scenario5",108,"How morally wrong would it be for Mary to. . . erase the teacher's memory?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,423148,5,2822,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario5",101,"How morally wrong would it be for Mary to. . . explain what happened to her teacher?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,425918,1,2768,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","immoral","scenario6",133,"How morally wrong would it be for Brad to. . . secretly take his friends' food?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,6,2,438327,5,3540,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario6",121,"How morally wrong would it be for Brad to. . . stay put and wait for help?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,6,2,440978,1,2650,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","possible","scenario6",125,"How morally wrong would it be for Brad to. . . get more food by hunting and fishing?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,6,2,442730,1,1750,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
"test","improbable","scenario6",139,"How morally wrong would it be for Brad to. . . meet a former expedition guide?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,6,2,445151,1,2420,0,1,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Firefox",46,1280,800,"Windows","en-US",0.89,NA,"9iihwXGlzAVzPInX"
