condition1,condition2,trialNo,response_m,response_r,response_l,p_resp_s,p_meanRT_s,p_resp_rf,p_meanRT_rf,c_resp_s,c_meanRT_s,c_resp_rf,c_meanRT_rf,may_resp_s,may_meanRT_s,may_resp_rf,may_meanRT_rf,might_resp_s,might_meanRT_s,might_resp_rf,might_meanRT_rf,o_resp_s,o_meanRT_s,o_resp_rf,o_meanRT_rf,s_resp_s,s_meanRT_s,s_resp_rf,s_meanRT_rf
flouting,scenario4,206,,,,,,,,0.8157894736842105,1140.1315789473683,0.48484848484848486,2447.878787878788,0.4864864864864865,1175.3243243243244,0.28,2377.88,0.40476190476190477,1147.7142857142858,0.21052631578947367,1920.4736842105262,0.2972972972972973,1134.3513513513512,0.12,2436.56,0.2682926829268293,1106.121951219512,0.05,2195.05
immoral,scenario4,207,,,,,,,,0.21951219512195122,1123.439024390244,0.45454545454545453,2675.2272727272725,0.14634146341463414,1069.5853658536585,0.11764705882352941,2118.0588235294117,0.061224489795918366,987.4285714285714,0.0,1898.25,0.0,971.2380952380952,0.0,2489.45,0.047619047619047616,950.4285714285714,0.0,2260.3571428571427
impossible,scenario4,208,,,,,,,,0.125,1108.025,0.0,2445.85,0.06976744186046512,1120.7441860465117,0.0,1835.8666666666666,0.14893617021276595,1070.468085106383,0.1,2338.9,0.025,1073.025,0.0,2281.0,0.125,1081.85,0.07692307692307693,2971.3076923076924
impossible,scenario6,209,,,,,,,,0.07142857142857142,1015.8095238095239,0.0,2489.3846153846152,0.05263157894736842,1002.8947368421053,0.0,2146.181818181818,0.0625,983.25,0.1111111111111111,2007.2222222222222,0.02857142857142857,971.5714285714286,0.0,2138.714285714286,0.02564102564102564,941.0,0.0,2198.4166666666665
flouting,scenario6,210,,,,,,,,0.3829787234042553,1050.872340425532,0.47619047619047616,2247.714285714286,0.25,1019.4,0.16666666666666666,2316.3333333333335,0.08333333333333333,968.0416666666666,0.4,1909.2,0.025,1010.4,0.0,1698.8,0.047619047619047616,930.0952380952381,0.125,1834.25
impossible,scenario6,211,,,,,,,,0.10869565217391304,1083.9347826086957,0.09523809523809523,2285.095238095238,0.07317073170731707,1056.9268292682927,0.05,2437.55,0.0,1012.9130434782609,0.0,2285.6153846153848,0.0,986.1351351351351,0.0,2104.0,0.0,1022.5384615384615,0.0,2168.1428571428573
impossible,scenario6,212,,,,,,,,0.35555555555555557,1049.6,0.07692307692307693,2315.6923076923076,0.2619047619047619,1037.7619047619048,0.1,2267.9,0.10638297872340426,1034.8510638297873,0.08333333333333333,2106.5833333333335,0.07692307692307693,1019.8717948717949,0.0,1871.1666666666667,0.14634146341463414,1010.7073170731708,0.0,1697.4444444444443
ordinary,scenario6,213,,,,,,,,0.9545454545454546,970.6363636363636,0.9375,2522.375,0.9761904761904762,926.8571428571429,1.0,2222.4,0.9583333333333334,919.1875,0.8,2409.1,0.9743589743589743,912.9230769230769,0.875,2383.125,0.95,911.05,0.9333333333333333,2233.266666666667
immoral,scenario6,214,,,,,,,,0.3902439024390244,1090.5121951219512,0.3333333333333333,3160.222222222222,0.21951219512195122,1061.4146341463415,0.3333333333333333,1911.5,0.13043478260869565,994.7826086956521,0.125,1921.0,0.05,1053.5,0.0,2022.2,0.0,1046.45,0.1,1988.4
immoral,scenario6,215,,,,,,,,0.37777777777777777,1049.3555555555556,0.2857142857142857,2492.785714285714,0.21428571428571427,973.4285714285714,0.5555555555555556,2318.6666666666665,0.15217391304347827,949.0652173913044,0.0,3269.5,0.02564102564102564,936.2307692307693,0.0,1864.3333333333333,0.023809523809523808,887.0238095238095,0.2,1754.2
ordinary,scenario6,216,,,,,,,,0.9787234042553191,1037.4893617021276,1.0,2627.5625,0.8809523809523809,925.1428571428571,1.0,5025.166666666667,0.9387755102040817,928.4897959183673,0.7142857142857143,2454.5714285714284,0.8974358974358975,947.7948717948718,0.875,1948.5,0.8333333333333334,966.5,1.0,2179.8
flouting,scenario6,217,,,,,,,,0.6578947368421053,1131.2105263157894,0.4666666666666667,2842.133333333333,0.5675675675675675,1149.6486486486488,0.3333333333333333,2842.1,0.5,1183.875,0.3157894736842105,2341.5263157894738,0.29411764705882354,1107.5294117647059,0.08695652173913043,2545.2608695652175,0.16666666666666666,1110.111111111111,0.16,2492.76
immoral,scenario6,218,,,,,,,,0.15555555555555556,1023.6,0.2,2640.2,0.16666666666666666,964.5714285714286,0.125,2796.5,0.12244897959183673,963.3469387755102,0.2222222222222222,2319.4444444444443,0.02564102564102564,930.6410256410256,0.0,1589.0,0.0,889.85,0.0,1776.4
flouting,scenario6,219,,,,,,,,0.5,1037.840909090909,0.391304347826087,2419.521739130435,0.36585365853658536,962.9268292682926,0.2,2230.4666666666667,0.24,1022.42,0.14285714285714285,2665.5714285714284,0.07692307692307693,963.8205128205128,0.16666666666666666,1967.5,0.07894736842105263,987.2368421052631,0.1111111111111111,2168.3333333333335
ordinary,scenario6,220,,,,,,,,0.7804878048780488,1052.7317073170732,0.9130434782608695,2167.1739130434785,0.7894736842105263,1099.6315789473683,0.9230769230769231,2427.923076923077,0.6595744680851063,1096.8936170212767,0.8823529411764706,2422.470588235294,0.6060606060606061,1094.4545454545455,0.8695652173913043,2169.304347826087,0.5,1085.7222222222222,0.8846153846153846,2197.0384615384614
ordinary,scenario6,221,,,,,,,,0.9318181818181818,1097.4318181818182,1.0,2577.0,0.8048780487804879,1088.780487804878,1.0,1867.7222222222222,0.8936170212765957,1064.5744680851064,0.9230769230769231,2060.6153846153848,0.9428571428571428,1075.8285714285714,0.875,2656.8125,0.9230769230769231,1056.8461538461538,0.8888888888888888,2504.4444444444443
impossible,scenario6,222,,,,,,,,0.225,1117.475,0.043478260869565216,2435.478260869565,0.225,1094.4,0.05,2134.1,0.24390243902439024,1093.0,0.05555555555555555,2052.222222222222,0.17647058823529413,1079.8823529411766,0.125,2127.9375,0.125,1113.075,0.0,2052.714285714286
immoral,scenario6,223,,,,,,,,0.14285714285714285,1084.2619047619048,0.21052631578947367,2292.315789473684,0.075,990.775,0.0,2454.4285714285716,0.08888888888888889,977.1555555555556,0.16666666666666666,3690.1666666666665,0.0,931.225,0.0,2065.4,0.0,917.3658536585366,0.0,1964.8333333333333
flouting,scenario6,224,,,,,,,,0.5106382978723404,963.5531914893617,0.4166666666666667,2591.9166666666665,0.23809523809523808,1007.2142857142857,0.16666666666666666,2621.6666666666665,0.16666666666666666,968.0416666666666,0.36363636363636365,2487.6363636363635,0.07692307692307693,937.3333333333334,0.0,1800.4,0.0,880.025,0.09090909090909091,2120.909090909091
flouting,scenario8,225,,,,,,,,0.7619047619047619,1020.6904761904761,0.6842105263157895,2234.842105263158,0.7727272727272727,1008.6818181818181,0.3076923076923077,2714.6153846153848,0.5581395348837209,1036.3023255813953,0.5454545454545454,2150.6363636363635,0.16279069767441862,986.3488372093024,0.0,2156.3076923076924,0.1702127659574468,998.6595744680851,0.0,2231.0
impossible,scenario8,226,,,,,,,,0.08695652173913043,1023.195652173913,0.14285714285714285,2220.0,0.0625,1008.5416666666666,0.0,1944.1,0.07142857142857142,920.2380952380952,0.0,2307.4545454545455,0.06666666666666667,948.4222222222222,0.125,2345.625,0.10869565217391304,946.1304347826087,0.125,1958.0
impossible,scenario8,227,,,,,,,,0.043478260869565216,919.7173913043479,0.125,1916.625,0.0,823.9583333333334,0.0,3209.0,0.023255813953488372,788.6046511627907,0.0,1943.3333333333333,0.022222222222222223,792.3333333333334,0.2,1934.8,0.047619047619047616,802.9285714285714,0.0,2052.8
impossible,scenario8,228,,,,,,,,0.043478260869565216,960.5434782608696,0.0,2279.1111111111113,0.06382978723404255,938.7659574468086,0.0,2707.2,0.0,836.780487804878,0.0,2672.4,0.023255813953488372,870.5581395348837,0.0,2351.6666666666665,0.044444444444444446,834.4,0.0,2465.5
immoral,scenario8,229,,,,,,,,0.4772727272727273,1024.7272727272727,0.6875,2334.5625,0.30434782608695654,1027.6304347826087,0.2222222222222222,2750.4444444444443,0.14634146341463414,954.5365853658536,0.23076923076923078,1969.6153846153845,0.0,931.1739130434783,0.0,1707.25,0.022222222222222223,936.7111111111111,0.0,1919.5
immoral,scenario8,230,,,,,,,,0.575,1086.15,0.391304347826087,2360.2608695652175,0.391304347826087,1072.1304347826087,0.16666666666666666,2574.75,0.1794871794871795,1016.8205128205128,0.11764705882352941,2551.5882352941176,0.045454545454545456,1028.5681818181818,0.0,1735.7,0.06976744186046512,1013.3720930232558,0.0,2164.6363636363635
ordinary,scenario8,231,,,,,,,,0.9772727272727273,930.2954545454545,1.0,2080.0666666666666,0.94,1006.64,1.0,1999.3333333333333,0.95,969.4,1.0,1872.6363636363637,0.8837209302325582,956.1162790697674,0.75,2819.75,0.8372093023255814,964.2093023255813,1.0,2244.5
ordinary,scenario8,232,,,,,,,,0.8913043478260869,1014.2608695652174,1.0,2459.8,0.8775510204081632,1041.6734693877552,1.0,2298.090909090909,0.868421052631579,992.9473684210526,0.9444444444444444,2087.9444444444443,0.6976744186046512,1047.1162790697674,0.6666666666666666,2522.866666666667,0.6086956521739131,1039.608695652174,0.8333333333333334,2855.1666666666665
ordinary,scenario8,233,,,,,,,,0.8222222222222222,982.2,0.7857142857142857,2330.1428571428573,0.9148936170212766,1074.1914893617022,0.9230769230769231,2060.4615384615386,0.7804878048780488,1036.7560975609756,0.875,3000.5,0.6744186046511628,1057.5116279069769,0.9375,2691.375,0.7608695652173914,1048.391304347826,0.8571428571428571,2254.6428571428573
impossible,scenario8,234,,,,,,,,0.1111111111111111,1080.8666666666666,0.10526315789473684,2674.684210526316,0.13333333333333333,1039.3777777777777,0.0,2919.75,0.0,930.2702702702703,0.09090909090909091,2324.0,0.023809523809523808,954.0238095238095,0.09090909090909091,2113.818181818182,0.044444444444444446,967.8,0.0,1876.0
flouting,scenario8,235,,,,,,,,0.5675675675675675,1081.5135135135135,0.6956521739130435,2403.6521739130435,0.4883720930232558,1086.0232558139535,0.42105263157894735,2830.315789473684,0.2564102564102564,1072.1538461538462,0.22727272727272727,2676.909090909091,0.05405405405405406,1018.7837837837837,0.11764705882352941,3460.0588235294117,0.06666666666666667,1057.6,0.06666666666666667,2466.3333333333335
flouting,scenario8,236,,,,,,,,0.5625,1016.2916666666666,0.6111111111111112,2492.4444444444443,0.4375,1039.3958333333333,0.5,2560.9,0.23809523809523808,998.2380952380952,0.25,2228.1666666666665,0.12195121951219512,984.3414634146342,0.2,2208.0,0.09090909090909091,992.3863636363636,0.0,2751.777777777778
immoral,scenario8,237,,,,,,,,0.5909090909090909,1006.4545454545455,0.4,2383.28,0.3409090909090909,1044.659090909091,0.2727272727272727,2301.6363636363635,0.09523809523809523,1020.0714285714286,0.23076923076923078,2052.5384615384614,0.022727272727272728,981.1363636363636,0.0,2528.5,0.044444444444444446,956.0666666666667,0.0,2709.0
immoral,scenario8,238,,,,,,,,0.5434782608695652,1107.1304347826087,0.6521739130434783,2608.9565217391305,0.2682926829268293,1027.0487804878048,0.15384615384615385,2059.923076923077,0.15,974.95,0.14285714285714285,2124.785714285714,0.047619047619047616,964.547619047619,0.0,2175.5333333333333,0.02127659574468085,985.5744680851063,0.0,1925.8333333333333
ordinary,scenario8,239,,,,,,,,0.8125,1008.75,0.9285714285714286,2260.6428571428573,0.8444444444444444,1044.5777777777778,0.8333333333333334,2154.5833333333335,0.8048780487804879,1007.1463414634146,0.9166666666666666,2780.75,0.5813953488372093,1091.953488372093,0.75,2591.95,0.5952380952380952,1057.3809523809523,0.8,2932.35
flouting,scenario8,240,,,,,,,,0.8333333333333334,1024.3809523809523,0.5238095238095238,2357.4285714285716,0.5555555555555556,1029.7555555555555,0.25,2172.0,0.3488372093023256,1067.860465116279,0.3,2093.7,0.2727272727272727,1006.25,0.1,2204.1,0.1111111111111111,1037.0222222222221,0.0,2219.0
ordinary,scenario5,241,,,,,,,,0.7073170731707317,1108.3170731707316,0.9230769230769231,2477.923076923077,0.7560975609756098,1089.7073170731708,0.8571428571428571,2058.1428571428573,0.6585365853658537,1152.3902439024391,0.8095238095238095,1968.142857142857,0.6842105263157895,1122.1052631578948,0.875,2272.6666666666665,0.4878048780487805,1148.1707317073171,0.7619047619047619,2182.1428571428573
immoral,scenario5,242,,,,,,,,0.5111111111111111,1078.8222222222223,0.38461538461538464,2500.576923076923,0.2682926829268293,999.3414634146342,0.21052631578947367,2102.0526315789475,0.0975609756097561,1109.8048780487804,0.0,2006.9333333333334,0.05,1023.45,0.0,2077.125,0.06521739130434782,1014.2608695652174,0.08333333333333333,2585.6666666666665
flouting,scenario5,243,,,,,,,,0.6097560975609756,995.780487804878,0.391304347826087,2791.913043478261,0.5121951219512195,1074.341463414634,0.2777777777777778,2767.6666666666665,0.4523809523809524,1078.952380952381,0.3333333333333333,2408.0666666666666,0.24324324324324326,1015.8648648648649,0.19047619047619047,2305.5238095238096,0.1951219512195122,983.7317073170732,0.35294117647058826,2250.176470588235
ordinary,scenario5,244,,,,,,,,0.8222222222222222,1095.3111111111111,1.0,2263.478260869565,0.7894736842105263,1035.8684210526317,0.9047619047619048,1922.095238095238,0.8,1055.65,1.0,1699.4615384615386,0.7317073170731707,1003.6585365853658,1.0,2189.095238095238,0.8478260869565217,1044.391304347826,0.9,2963.8
impossible,scenario5,245,,,,,,,,0.06521739130434782,1023.5,0.0,2546.95,0.12195121951219512,995.6829268292682,0.07692307692307693,2795.769230769231,0.18604651162790697,1014.8837209302326,0.14285714285714285,2027.0,0.07692307692307693,966.4358974358975,0.0,2258.4117647058824,0.06521739130434782,971.804347826087,0.0,2269.5714285714284
ordinary,scenario5,246,,,,,,,,0.5641025641025641,1041.5384615384614,0.8518518518518519,2435.4074074074074,0.5789473684210527,1033.4473684210527,0.7083333333333334,2817.9166666666665,0.5,1101.7857142857142,0.8,3142.1,0.2857142857142857,947.2857142857143,0.8214285714285714,2576.9285714285716,0.3333333333333333,1047.7142857142858,0.6666666666666666,2144.133333333333
immoral,scenario5,247,,,,,,,,0.4222222222222222,960.5555555555555,0.5789473684210527,3114.4736842105262,0.23809523809523808,947.6428571428571,0.2727272727272727,7675.272727272727,0.1956521739130435,923.7391304347826,0.4,1979.6,0.07692307692307693,863.6923076923077,0.0,1924.3846153846155,0.022222222222222223,862.7777777777778,0.0,2315.0
flouting,scenario5,248,,,,,,,,0.32558139534883723,1030.7441860465117,0.19230769230769232,2202.846153846154,0.1794871794871795,1002.6153846153846,0.1111111111111111,2882.1666666666665,0.28888888888888886,1022.6,0.125,2396.875,0.05128205128205128,985.3589743589744,0.2,2700.4666666666667,0.046511627906976744,1014.2325581395348,0.1,2810.3
flouting,scenario5,249,,,,,,,,0.38636363636363635,972.9772727272727,0.2727272727272727,2624.4545454545455,0.3333333333333333,1016.4285714285714,0.3333333333333333,2233.0555555555557,0.23255813953488372,968.3953488372093,0.42857142857142855,2308.285714285714,0.15789473684210525,924.7631578947369,0.07142857142857142,2131.8571428571427,0.1702127659574468,908.4255319148937,0.1,2189.1
immoral,scenario5,250,,,,,,,,0.2682926829268293,982.2439024390244,0.4444444444444444,2301.0,0.14634146341463414,977.4146341463414,0.36363636363636365,2185.5454545454545,0.15555555555555556,968.8666666666667,0.1111111111111111,1666.3333333333333,0.02631578947368421,921.6842105263158,0.0,2236.181818181818,0.02127659574468085,906.6808510638298,0.0,2083.0
ordinary,scenario5,251,,,,,,,,0.8181818181818182,1020.2727272727273,0.9090909090909091,2428.1363636363635,0.7073170731707317,1021.3414634146342,0.7647058823529411,2405.1176470588234,0.6190476190476191,1015.3571428571429,0.8181818181818182,2552.090909090909,0.6052631578947368,970.0263157894736,0.8095238095238095,2560.6190476190477,0.5238095238095238,1032.8333333333333,0.8125,2118.75
impossible,scenario5,252,,,,,,,,0.3,1020.725,0.09523809523809523,2763.190476190476,0.1282051282051282,1064.3846153846155,0.4117647058823529,3026.1176470588234,0.16666666666666666,1083.8809523809523,0.42857142857142855,2893.0,0.19444444444444445,1057.861111111111,0.36363636363636365,2753.2727272727275,0.15,1059.95,0.375,3370.1666666666665
flouting,scenario5,253,,,,,,,,0.29545454545454547,1049.090909090909,0.21739130434782608,2595.304347826087,0.16216216216216217,932.7297297297297,0.0625,2335.5625,0.13953488372093023,968.4651162790698,0.14285714285714285,1936.4285714285713,0.1282051282051282,943.7435897435897,0.0,2609.1176470588234,0.08888888888888889,978.8,0.1111111111111111,3829.6666666666665
impossible,scenario5,254,,,,,,,,0.04878048780487805,1032.3170731707316,0.0,2307.9523809523807,0.0,988.5384615384615,0.0625,2379.125,0.046511627906976744,1005.2558139534884,0.0625,2356.6875,0.027777777777777776,955.8055555555555,0.07142857142857142,2014.0714285714287,0.045454545454545456,990.5,0.09090909090909091,1909.6363636363637
impossible,scenario5,255,,,,,,,,0.0,942.9148936170212,0.0,2146.222222222222,0.023255813953488372,934.6744186046511,0.0,2325.625,0.0425531914893617,930.063829787234,0.14285714285714285,2152.4285714285716,0.0,814.8648648648649,0.0,2204.1111111111113,0.0,878.6222222222223,0.1111111111111111,2291.777777777778
immoral,scenario5,256,,,,,,,,0.38095238095238093,1128.2142857142858,0.5,2807.923076923077,0.13513513513513514,1006.7027027027027,0.21052631578947367,2279.3684210526317,0.11627906976744186,1062.860465116279,0.1875,2025.625,0.05263157894736842,1005.5,0.0,2136.3333333333335,0.023255813953488372,1046.953488372093,0.08333333333333333,2053.0833333333335
immoral,scenario7,257,,,,,,,,0.5238095238095238,1179.3095238095239,0.4375,3016.875,0.3333333333333333,1125.8055555555557,0.23076923076923078,2533.5,0.175,1126.375,0.2857142857142857,2643.2380952380954,0.0,1037.6756756756756,0.0,2471.4375,0.021739130434782608,986.8260869565217,0.05263157894736842,2348.2631578947367
immoral,scenario7,258,,,,,,,,0.7708333333333334,1024.6041666666667,0.55,2723.55,0.5277777777777778,1109.9444444444443,0.29411764705882354,2858.6470588235293,0.3333333333333333,1062.2142857142858,0.11764705882352941,2208.176470588235,0.15384615384615385,1026.2564102564102,0.0,2128.8333333333335,0.022727272727272728,976.0681818181819,0.0,1940.6923076923076
flouting,scenario7,259,,,,,,,,0.7608695652173914,1011.5,0.5,2411.6111111111113,0.5945945945945946,1035.5675675675675,0.3333333333333333,2544.733333333333,0.4090909090909091,1017.6363636363636,0.2857142857142857,2150.214285714286,0.17073170731707318,979.7317073170732,0.0,2881.7272727272725,0.06382978723404255,963.8085106382979,0.0,1890.5
flouting,scenario7,260,,,,,,,,0.851063829787234,1052.7446808510638,0.5909090909090909,2670.5,0.7777777777777778,1095.6666666666667,0.38461538461538464,2476.0384615384614,0.7,1092.5,0.45454545454545453,2607.1363636363635,0.3783783783783784,1090.027027027027,0.05263157894736842,2213.5789473684213,0.19047619047619047,1094.404761904762,0.21052631578947367,2090.3684210526317
impossible,scenario7,261,,,,,,,,0.2978723404255319,1069.2340425531916,0.0,2220.4166666666665,0.375,1077.125,0.06666666666666667,2267.2,0.37209302325581395,1065.9302325581396,0.07142857142857142,2174.6428571428573,0.24390243902439024,1073.2439024390244,0.0,2402.7272727272725,0.1590909090909091,1039.8181818181818,0.21428571428571427,2127.785714285714
impossible,scenario7,262,,,,,,,,0.08695652173913043,1067.4565217391305,0.0,2235.6666666666665,0.05,1010.475,0.0,1993.8,0.0,982.3488372093024,0.05263157894736842,2006.7894736842106,0.0,972.8611111111111,0.14285714285714285,2169.714285714286,0.045454545454545456,994.75,0.0,2254.866666666667
ordinary,scenario7,263,,,,,,,,0.6585365853658537,1102.2926829268292,0.9666666666666667,2339.2,0.48484848484848486,1060.1515151515152,0.8571428571428571,2440.714285714286,0.41025641025641024,1053.6923076923076,1.0,2711.157894736842,0.3611111111111111,1093.388888888889,0.6363636363636364,3001.6363636363635,0.26666666666666666,1076.5333333333333,0.6363636363636364,3012.6363636363635
ordinary,scenario7,264,,,,,,,,0.9375,1085.125,1.0,2360.2,0.7714285714285715,1076.7142857142858,1.0,2305.0,0.8461538461538461,1026.4358974358975,1.0,1967.235294117647,0.7714285714285715,1081.3714285714286,0.8,1832.8,0.8181818181818182,1046.3863636363637,0.8571428571428571,2302.6428571428573
immoral,scenario7,265,,,,,,,,0.4857142857142857,1181.2,0.45161290322580644,2797.7741935483873,0.2857142857142857,1152.857142857143,0.08333333333333333,2269.125,0.125,1158.275,0.19047619047619047,2791.3809523809523,0.02631578947368421,1082.657894736842,0.0,1867.2142857142858,0.0,1116.5238095238096,0.0,1771.7222222222222
ordinary,scenario7,266,,,,,,,,0.9583333333333334,1018.125,1.0,2277.764705882353,0.9743589743589743,1052.6923076923076,1.0,2747.3333333333335,0.9767441860465116,995.3953488372093,0.75,2535.375,0.8205128205128205,1031.7948717948718,1.0,2268.6666666666665,0.8695652173913043,1046.0434782608695,0.8823529411764706,2584.8823529411766
flouting,scenario7,267,,,,,,,,0.7551020408163265,953.8979591836735,0.6111111111111112,2736.277777777778,0.631578947368421,1042.5263157894738,0.47058823529411764,2525.294117647059,0.4772727272727273,990.5,0.4444444444444444,2317.722222222222,0.2,1040.15,0.16666666666666666,2511.5,0.11363636363636363,940.6818181818181,0.26666666666666666,2516.6666666666665
flouting,scenario7,268,,,,,,,,0.8367346938775511,1019.9183673469388,0.7368421052631579,2416.6315789473683,0.5675675675675675,1005.7297297297297,0.30434782608695654,2532.086956521739,0.35714285714285715,978.8095238095239,0.25,2480.5,0.23684210526315788,1011.421052631579,0.17647058823529413,2386.764705882353,0.17777777777777778,984.4444444444445,0.29411764705882354,2661.176470588235
immoral,scenario7,269,,,,,,,,0.2765957446808511,1021.5744680851063,0.36363636363636365,2485.7727272727275,0.13513513513513514,959.2432432432432,0.2727272727272727,2644.2727272727275,0.09090909090909091,907.0227272727273,0.06666666666666667,2605.4,0.0,957.7,0.0,2037.5,0.0,884.468085106383,0.14285714285714285,1929.857142857143
impossible,scenario7,270,,,,,,,,0.06382978723404255,1075.595744680851,0.045454545454545456,2229.6363636363635,0.02702702702702703,1010.7837837837837,0.0625,4014.9375,0.0,990.1627906976744,0.0,2196.785714285714,0.02631578947368421,978.3421052631579,0.0,2396.0,0.024390243902439025,1001.0975609756098,0.06666666666666667,2031.3333333333333
impossible,scenario7,271,,,,,,,,0.06382978723404255,1012.0,0.0,2744.181818181818,0.05555555555555555,965.8055555555555,0.0,2117.777777777778,0.04878048780487805,959.1951219512196,0.1,2367.0,0.027777777777777776,971.7777777777778,0.0,2049.3333333333335,0.0,955.5348837209302,0.0,2046.0
ordinary,scenario7,272,,,,,,,,0.9795918367346939,1012.1428571428571,1.0,2435.7368421052633,0.9230769230769231,1040.7179487179487,0.8888888888888888,2657.6666666666665,0.8974358974358975,1019.8461538461538,0.9473684210526315,2110.7368421052633,0.868421052631579,1018.3947368421053,0.8823529411764706,2460.176470588235,0.9302325581395349,1043.6046511627908,0.875,3197.3125
